id,nazev,cena_kc,lokalita,lat,lon,plocha_m2,zdroj,skola_m,park_m,mhd_m,lekarna_m,supermarket_m
830227276,Pronájem bytu 1+kk 38 m²,15000,"Boettingerova, Plzeň - Jižní Předměstí",49.727989,13.365034,,sreality,316.5,465.1,164.0,189.1,153.9
3975439180,Pronájem bytu 2+1 57 m²,23000,"Kamerunská, Praha 6 - Vokovice",50.098064,14.361987,,sreality,1142.9,309.2,39.2,275.2,193.0
1761821516,Pronájem bytu 1+1 36 m²,11750,"Francouzská, Ostrava - Poruba",49.829388,18.186182,,sreality,315.3,492.5,56.7,155.6,296.2
950100812,Pronájem bytu 1+kk 26 m²,20000,"Křižíkova, Praha 8 - Karlín",50.092422,14.449541,,sreality,328.2,183.6,73.5,176.6,54.1
2298692428,Pronájem bytu 4+kk 67 m² (Jednopodlažní),27000,"Mimoňská, Praha 9 - Prosek",50.124195,14.500805,,sreality,163.6,153.2,267.7,509.3,205.8
3351737164,Pronájem bytu 1+kk 30 m²,13590,"Kbelská, Praha 9 - Hloubětín",50.121216,14.515801,,sreality,950.8,1083.8,308.9,1110.6,617.9
2747552588,Pronájem  pokoje 15 m²,9500,"Jeseniova, Praha - Žižkov",50.089817,14.476688,,sreality,367.6,278.0,199.6,276.7,194.8
1594049356,Pronájem bytu 2+kk 38 m²,14000,"Krakovská, Kralupy nad Vltavou - Lobeček",50.246471,14.319739,,sreality,437.3,1415.6,227.9,290.1,422.2
3473097548,Pronájem bytu 2+kk 50 m² (Jednopodlažní),19500,"Slovinská, Praha 10 - Vršovice",50.069393,14.458061,,sreality,405.4,250.8,155.4,127.2,88.5
1412395852,Pronájem bytu 1+kk 37 m²,17990,"Paříkova, Praha 9 - Vysočany",50.110878,14.497975,,sreality,723.1,683.7,96.9,86.3,33.9
3154330444,Pronájem bytu 1+kk 25 m²,10000,"Kněžská, České Budějovice - České Budějovice 1",48.973431,14.476444,,sreality,343.8,688.5,112.3,136.0,59.7
3535237964,Pronájem bytu 2+kk 44 m²,21000,"Ostromečská, Praha 3 - Žižkov",50.087376,14.46081,,sreality,742.8,311.8,171.1,286.6,109.2
168682316,Pronájem bytu 3+kk 105 m²,90000,"Elišky Krásnohorské, Praha 1 - Staré Město",50.091072,14.41947,,sreality,382.6,415.2,124.6,259.0,152.7
839074636,Pronájem bytu 1+kk 27 m²,12999,"Pod Hradem II, Zlín - Malenovice",49.201832,17.598969,,sreality,3404.1,2389.4,180.7,740.0,2022.9
1375945548,Pronájem bytu 1+1 36 m² (Podkrovní),14600,"Škroupova, Brno - Židenice",49.192482,16.649843,,sreality,591.6,217.7,135.4,330.5,102.1
3507376972,Pronájem bytu 4+kk 95 m²,38000,"Nepomuckých, Praha 9 - Letňany",50.1376,14.520105,,sreality,1910.8,600.3,211.6,410.3,429.3
944010060,Pronájem bytu 2+1 58 m²,21900,"Na Petřinách, Praha 6 - Břevnov",50.088253,14.34603,,sreality,315.2,186.3,51.7,113.6,85.2
655971148,Pronájem bytu 2+kk 58 m²,25900,"Modrého, Praha 9 - Hloubětín",50.105679,14.522249,,sreality,630.2,441.5,265.6,1075.9,248.8
1611617100,Pronájem bytu 2+kk 45 m²,20500,"Mráčkova, Praha - Modřany",50.012951,14.422543,,sreality,376.5,216.1,107.9,252.4,263.3
2383958860,Pronájem bytu 2+kk 50 m²,24900,"Krásova, Praha 3 - Žižkov",50.085346,14.446673,,sreality,72.2,392.7,106.1,242.9,2.3
1310987084,Pronájem bytu 3+kk 74 m²,29200,"Na Zlatnici, Praha 4 - Podolí",50.057144,14.423729,,sreality,465.8,145.2,36.3,338.4,250.6
2436453196,Pronájem bytu 2+kk 46 m²,19300,"Na Petřinách, Praha 6 - Veleslavín",50.091061,14.356461,,sreality,839.5,606.6,159.9,171.7,352.3
2661294924,Pronájem bytu 2+kk 53 m²,21900,"Kurta Konráda, Praha 9 - Libeň",50.104847,14.488154,,sreality,252.1,184.2,141.5,147.4,112.2
2756010828,Pronájem bytu 3+kk 61 m²,27900,"Vágnerova, Praha 9 - Kbely",50.132118,14.548779,,sreality,2314.2,499.9,124.6,133.4,108.7
1982485324,Pronájem bytu 1+kk 31 m²,14000,"Pazourková, Kuřim",49.30706,16.545193,,sreality,1276.9,1031.9,39.4,776.6,812.7
2160808780,Pronájem bytu 1+1 32 m²,15000,"Körnerova, Brno - Zábrdovice",49.198544,16.618557,,sreality,419.1,349.4,83.4,259.8,42.2
1512788812,Pronájem bytu 3+kk 118 m²,46500,"Majdalenky, Brno - Lesná",49.234959,16.62676,,sreality,311.1,630.5,166.6,209.1,463.0
2408866636,Pronájem bytu 1+1 49 m²,21900,"Bořivojova, Praha 3 - Žižkov",50.08308,14.453201,,sreality,352.1,429.8,93.4,134.3,63.5
2446615372,Pronájem bytu 2+1 55 m²,23900,"Holandská, Praha 10 - Vršovice",50.069427,14.457646,,sreality,418.9,280.6,150.4,99.0,83.8
3049087820,Pronájem bytu 3+kk 75 m²,24490,"Mlázovická, Praha - Vinoř",50.144196,14.575326,,sreality,3304.4,1125.3,96.7,413.7,287.8
983917388,Pronájem bytu 2+kk 58 m²,26000,"Křivatcová, Praha 5 - Zličín",50.06337,14.288876,,sreality,1371.2,570.9,152.0,1005.5,150.7
2392154956,Pronájem bytu 2+1 49 m²,20900,"Na Jezerce, Praha 4 - Nusle",50.058491,14.444266,,sreality,610.3,311.6,146.3,393.1,197.4
2284151628,Pronájem bytu 2+kk 59 m²,25500,"Šternovská, Praha 4 - Chodov",50.042545,14.501271,,sreality,1309.0,1031.6,164.7,544.5,249.8
4188365644,Pronájem bytu 2+1 63 m²,20500,"Žlutá, Chrášťany",50.040543,14.245695,,sreality,1942.0,2189.6,188.0,1270.9,266.5
51008332,Pronájem bytu 2+1 86 m²,25500,"Baranova, Praha 3 - Žižkov",50.08075,14.457359,,sreality,526.6,98.9,189.2,177.6,52.4
3741930316,Pronájem bytu 2+kk 43 m² (Jednopodlažní),29000,"Grafická, Praha 5 - Smíchov",50.072784,14.393013,,sreality,340.5,570.8,62.6,277.8,46.4
2372588364,Pronájem bytu 3+kk 109 m²,30000,"Blahoslavova, Ostrava - Moravská Ostrava",49.844376,18.289398,,sreality,65.2,1485.1,220.1,197.6,201.6
3590538060,Pronájem bytu 1+1 28 m²,10800,"J. Haška, Letovice",49.542175,16.582224,,sreality,840.2,1131.1,220.6,792.8,269.1
654525260,Pronájem bytu 2+kk 35 m²,8900,"Vítězná, Litovel",49.704361,17.078857,,sreality,157.9,17.5,58.6,207.6,174.3
2167362380,Pronájem bytu 1+1 27 m²,7454,"Vršovců, Ostrava - Mariánské Hory",49.830868,18.248001,,sreality,172.4,220.7,124.1,486.6,472.1
3424019276,Pronájem bytu 1+kk 28 m²,6569,"Hlávkova, Ostrava - Přívoz",49.85054,18.2715,,sreality,1037.5,1835.8,102.4,114.8,154.8
1191396172,Pronájem bytu 1+1 34 m²,8450,"Matuškova, Havířov - Město",49.779945,18.441639,,sreality,866.3,597.9,136.8,296.5,252.9
1796494156,Pronájem bytu 1+kk 37 m²,11852,"Vančurova, Opava - Předměstí",49.941074,17.882393,,sreality,1516.3,1248.4,28.8,600.2,670.7
1174160204,Pronájem bytu 2+kk 83 m²,23500,"Bolevecká, Plzeň - Severní Předměstí",49.757957,13.374095,,sreality,1211.8,139.6,124.6,266.3,137.9
1269134156,Pronájem bytu 1+kk 35 m²,16900,"Plzeňská, Praha 5 - Košíře",50.071014,14.384117,,sreality,396.2,458.3,190.5,390.5,245.6
846926668,Pronájem bytu 3+kk 66 m²,31900,"Hlinky, Brno - Pisárky",49.191231,16.577518,,sreality,508.5,533.9,65.5,84.9,639.2
3564176204,Pronájem bytu 1+1 36 m²,14500,"Chaloupky, Popůvky",49.181389,16.491314,,sreality,1814.1,413.8,47.6,2855.8,516.2
2299097932,Pronájem bytu 2+kk 36 m²,14500,"Chaloupky, Popůvky",49.181389,16.491314,,sreality,1814.1,413.8,47.6,2855.8,516.2
1506435916,Pronájem bytu 1+kk 24 m²,15990,"Dornych, Brno - Trnitá",49.184513,16.623096,,sreality,544.3,78.4,269.3,499.0,500.1
1190617932,Pronájem  pokoje 28 m²,13000,"Gorkého, Brno - Veveří",49.199657,16.596161,,sreality,174.6,345.6,164.2,69.2,28.4
1372672844,Pronájem bytu 1+1 30 m²,17500,"Křížová, Brno - Staré Brno",49.18903,16.593697,,sreality,169.8,291.7,85.5,107.5,62.8
2211533644,Pronájem bytu 1+kk 27 m²,16000,"Křížová, Brno - Staré Brno",49.18903,16.593697,,sreality,169.8,291.7,85.5,107.5,62.8
416764748,Pronájem bytu 1+kk 29 m²,14900,"Placzkova, Brno - Trnitá",49.186333,16.613276,,sreality,582.4,706.8,71.5,121.3,78.0
2893628236,Pronájem bytu 2+kk 91 m²,24900,"Skřivanova, Brno - Ponava",49.209602,16.605062,,sreality,182.6,223.7,174.0,198.4,109.9
1990148940,Pronájem bytu 3+1 90 m²,26500,"Jeřabinová, Brno - Staré Brno",49.194035,16.583563,,sreality,462.8,545.9,65.4,284.5,513.9
2353546060,Pronájem bytu 2+kk 36 m²,24890,"Královopolská, Brno - Žabovřesky",49.221001,16.58156,,sreality,344.7,213.2,137.1,289.7,242.2
2907587404,Pronájem bytu 2+kk 50 m²,16500,"Leskauerova, Brno - Líšeň",49.200779,16.697138,,sreality,558.9,122.1,186.3,645.9,619.1
3288548172,Pronájem bytu 3+1 79 m²,15950,"Cholevova, Ostrava - Hrabůvka",49.784943,18.254953,,sreality,242.7,491.0,156.5,276.3,310.2
440234828,Pronájem bytu 2+kk 59 m²,27000,"Pod dvorem, Praha 6 - Veleslavín",50.094563,14.349502,,sreality,707.7,153.1,175.5,148.9,336.3
1694712652,Pronájem bytu 1+1 36 m² (Jednopodlažní),10500,"28. října, Frýdek-Místek - Místek",49.669292,18.355337,,sreality,537.1,209.3,15.6,1124.3,292.5
3036889932,Pronájem bytu 2+kk 48 m²,23000,"Průběžná, Praha 10 - Strašnice",50.066704,14.495643,,sreality,548.7,271.7,39.4,239.1,67.2
2231583564,Pronájem bytu 1+kk 18 m²,8000,"Nové Město, Světlá nad Sázavou",49.667923,15.401406,,sreality,94.1,505.2,117.8,121.0,198.6
708002636,Pronájem bytu 1+kk 20 m²,20000,"Plzeňská, Praha 5 - Smíchov",50.072136,14.397326,,sreality,422.4,368.7,264.2,402.9,111.6
2050179916,Pronájem bytu 2+kk 49 m²,24000,"Makedonská, Praha 9 - Střížkov",50.129723,14.492717,,sreality,907.2,25.1,179.1,185.5,98.4
1244873548,Pronájem bytu 3+kk 93 m²,45000,"Zborovská, Praha 5 - Smíchov",50.077057,14.407213,,sreality,383.5,431.7,133.2,262.5,44.1
4070855500,Pronájem bytu 2+kk 50 m²,18900,"U Hostavického potoka, Praha 9 - Hostavice",50.085552,14.563698,,sreality,2383.8,595.6,216.9,758.0,691.6
3552863052,Pronájem bytu 4+kk 110 m²,55000,"Olšanská, Praha 3 - Žižkov",50.083115,14.466341,,sreality,690.5,769.9,83.1,150.2,34.8
2872263500,Pronájem bytu 2+1 58 m²,20500,"Hrušňová, Brno - Medlánky",49.239594,16.580282,,sreality,703.7,168.3,204.4,304.1,434.6
406012748,Pronájem bytu 4+kk 101 m²,36800,"Moskevská, Praha 10 - Vršovice",50.071823,14.45113,,sreality,121.1,806.5,14.9,424.0,97.0
3090367308,Pronájem bytu 2+kk 69 m² (Jednopodlažní),26000,"Pýchavková, Praha 10 - Pitkovice",50.016685,14.581598,,sreality,2171.3,1664.0,223.2,1284.2,1472.2
691225420,Pronájem bytu 3+kk 51 m²,14000,"Úpská, Svoboda nad Úpou",50.628197,15.815527,,sreality,,598.1,246.7,539.0,361.0
2778354508,Pronájem bytu 2+kk 71 m²,21000,"Eduarda Hamburgera, Olomouc",49.586235,17.245283,,sreality,529.4,561.0,235.3,606.9,155.5
1228096332,Pronájem bytu 3+kk 99 m²,27000,"Lorencova, Zlín",49.226524,17.672173,,sreality,464.6,1320.2,114.5,133.8,176.7
320619340,Pronájem bytu 2+1 44 m²,7920,"Petra Křičky, Ostrava - Moravská Ostrava",49.828964,18.276129,,sreality,365.1,664.8,156.7,274.1,85.4
1043546956,Pronájem bytu 1+1 33 m²,18990,"Vyšehradská, Praha 2 - Nové Město",50.071331,14.41843,,sreality,191.6,572.5,48.3,310.7,43.2
238240588,Pronájem bytu 2+1 53 m²,15250,"Kotlářská, Brno - Veveří",49.207378,16.603659,,sreality,192.7,263.5,18.8,38.6,82.3
2922595148,Pronájem bytu 2+kk 58 m²,11000,"Zámecká, Koryčany",49.10561,17.162905,,sreality,2009.7,4579.1,61.6,107.8,83.0
2137736012,Pronájem bytu 1+kk 36 m²,25000,"Vrtbova, Praha 4 - Nusle",50.065609,14.437231,,sreality,292.7,396.2,104.7,339.5,74.4
523453260,Pronájem bytu 2+kk 40 m² (Jednopodlažní),16400,"Kovářská, Jenštejn",50.149235,14.619497,,sreality,3460.8,421.5,52.7,2783.6,2074.4
1563640652,Pronájem bytu 2+kk 56 m²,14000,"Jana Masaryka, Hradec Králové - Nový Hradec Králové",50.197575,15.840911,,sreality,665.5,264.9,135.9,132.7,110.9
199115596,Pronájem bytu 2+kk 78 m²,28000,"U Rokytky, Praha 8 - Libeň",50.109657,14.473436,,sreality,235.4,100.3,134.6,505.9,137.0
4197667660,Pronájem bytu 2+kk 82 m² (Jednopodlažní),30000,"Na Příkopě, Praha 1 - Staré Město",50.085453,14.425117,,sreality,159.9,676.5,175.7,128.5,46.1
305349452,Pronájem bytu 2+kk 70 m² (Jednopodlažní),25000,"Prosecká, Praha 9 - Prosek",50.116062,14.494901,,sreality,143.6,357.6,96.0,520.4,364.3
1932739404,Pronájem bytu 1+kk 28 m² (Jednopodlažní),13500,"Kovářská, Jenštejn",50.149235,14.619497,,sreality,3460.8,421.5,52.7,2783.6,2074.4
1127433036,Pronájem bytu 1+kk 28 m²,8200,"Petruškova, Ostrava - Zábřeh",49.794247,18.224237,,sreality,205.3,186.2,230.7,509.5,448.3
2941592396,Pronájem bytu 1+kk 48 m²,17500,"Sportovní, Tachlovice",50.008953,14.244583,,sreality,3286.4,2522.7,230.8,2909.1,1344.0
2469610316,Pronájem bytu 2+1 56 m²,10450,"Čkalovova, Ostrava - Poruba",49.828548,18.179388,,sreality,323.4,551.2,210.6,314.4,234.2
3473892172,Pronájem bytu 1+kk 22 m²,11900,"Leitnerova, Brno - Staré Brno",49.189476,16.60248,,sreality,219.9,344.4,38.3,65.2,85.2
2687714124,Pronájem bytu 1+1 37 m²,14700,"Škroupova, Brno - Židenice",49.192429,16.649765,,sreality,595.2,210.0,127.7,332.4,110.2
3726332748,Pronájem bytu 4+kk 175 m² (Mezonet),59000,"Jenštejnská, Praha 2 - Nové Město",50.075214,14.41661,,sreality,327.7,428.3,83.2,154.0,115.9
1737114444,Pronájem bytu 2+kk 48 m²,22900,"Vršovická, Praha 10 - Vršovice",50.067242,14.459768,,sreality,383.4,200.9,68.2,329.7,50.8
3862119244,Pronájem bytu 2+1 59 m²,11275,"Masarykovo nám., Jeseník",50.229057,17.205002,,sreality,173.4,1056.9,327.9,15.6,77.8
926106444,Pronájem bytu 2+1 121 m²,60000,"Plaská, Praha 5 - Malá Strana",50.080593,14.405806,,sreality,623.1,321.4,81.4,522.9,55.6
1462977356,Pronájem bytu 1+1 34 m²,8000,"Karla Lánského, Jaroměř - Pražské Předměstí",50.351925,15.917216,,sreality,,89.1,131.2,294.3,411.5
1336087372,Pronájem bytu 4+kk 135 m²,65000,"Senovážné náměstí, Praha 1 - Nové Město",50.086063,14.432594,,sreality,209.9,803.3,119.7,227.3,136.6
338903884,Pronájem bytu 1+kk 39 m²,9200,"Smetanova, Strážnice",48.902508,17.322138,,sreality,218.6,685.5,172.8,210.8,50.5
3023258444,Pronájem bytu 3+kk 68 m²,27400,"Plamínkové, Praha 4 - Nusle",50.052341,14.434276,,sreality,101.8,475.3,250.9,340.2,223.8
3560129356,Pronájem bytu 2+1 70 m²,29500,"Přemyslovská, Praha 3 - Žižkov",50.078548,14.458081,,sreality,341.8,183.1,106.6,218.1,20.1
624116556,Pronájem bytu 1+kk 42 m² (Jednopodlažní),18400,"Českomoravská, Praha",50.103268,14.489886,,sreality,280.8,119.6,86.3,115.3,96.3
1976460108,Pronájem bytu 3+kk 74 m² (Jednopodlažní),42000,"U Průhonu, Praha 7 - Holešovice",50.105076,14.449461,,sreality,418.2,387.2,39.2,50.5,78.8
3234222924,Pronájem bytu 2+kk 58 m² (Jednopodlažní),17900,"Nad Paloučkem, Beroun - Beroun-Město",49.959675,14.046955,,sreality,1098.1,1209.0,104.0,1018.9,386.5
337474380,Pronájem bytu 5+kk 170 m²,65000,"Na Hřebenech II, Praha 4 - Podolí",50.051003,14.424196,,sreality,602.1,651.6,319.1,963.3,209.9
975389516,Pronájem bytu 4+kk 102 m²,60000,"U Mlýnského kanálu, Praha 8 - Karlín",50.095474,14.45067,,sreality,635.3,449.0,172.1,259.4,155.5
1848927052,Pronájem bytu 1+kk 32 m²,18990,"Poděbradská, Praha 9 - Hloubětín",50.10413,14.528247,,sreality,608.2,744.8,111.0,662.1,568.2
245977932,Pronájem bytu 1+kk 27 m²,11500,"Edvarda Beneše, Olomouc - Řepčín",49.599262,17.222492,,sreality,536.8,299.8,169.6,185.3,253.2
2679202636,Pronájem bytu 4+1 160 m²,56000,"Anny Letenské, Praha 2 - Vinohrady",50.077881,14.438067,,sreality,158.3,625.1,112.1,320.9,205.9
2630222668,Pronájem bytu 4+1 282 m² (Podkrovní),100000,"Ibsenova, Praha 2 - Vinohrady",50.076439,14.436753,,sreality,320.7,467.1,100.1,253.1,74.9
4196614988,Pronájem bytu 3+kk 60 m²,14000,"Široká, Chrudim - Chrudim I",49.951973,15.792695,,sreality,790.0,266.3,212.2,317.5,321.8
2878436172,Pronájem bytu 2+kk 71 m²,29385,"Štěpánská, Praha 1 - Nové Město",50.078732,14.425369,,sreality,29.5,285.0,164.2,248.0,170.6
455295820,Pronájem bytu 1+kk 46 m²,14490,"Mimoňská, Praha 9 - Prosek",50.122974,14.498859,,sreality,60.7,342.0,357.6,374.2,12.5
709505612,Pronájem bytu 2+kk 65 m²,25000,"Kubelíkova, Praha 3 - Žižkov",50.082481,14.451827,,sreality,378.6,449.5,196.8,202.1,28.3
1629512524,Pronájem bytu 2+1 51 m²,16500,"Dukelská, Kopřivnice",49.595352,18.143795,,sreality,619.3,640.1,108.9,87.8,536.8
1810514764,Pronájem bytu 3+kk 89 m²,33900,"Pod Školou, Praha 5 - Košíře",50.069023,14.368262,,sreality,189.6,330.7,57.7,135.0,4.0
2015576908,Pronájem bytu 3+kk 67 m²,16000,"Prostřední, Uherské Hradiště",49.07003,17.45932,,sreality,59.4,905.4,261.8,131.0,24.4
958612300,Pronájem bytu 1+kk 36 m²,13500,"Fügnerova, Hořovice",49.838528,13.896158,,sreality,856.7,145.6,36.0,80.4,159.2
153305932,Pronájem bytu 2+kk 74 m² (Jednopodlažní),14500,"Horská, Trutnov - Horní Staré Město",50.588539,15.8839,,sreality,2791.7,921.3,85.1,715.7,723.9
490431308,Pronájem bytu 3+kk 93 m²,55000,"U Lesoparku, Praha 6 - Řepy",50.066673,14.321435,,sreality,554.2,359.9,284.8,963.9,865.1
4051587916,Pronájem bytu 3+1 104 m²,60000,"Šiklové, Praha 5 - Smíchov",50.067146,14.404664,,sreality,895.6,907.4,139.0,159.4,52.6
2837660492,Pronájem bytu 2+kk 57 m²,12500,"Horní, Ostrava - Bělský Les",49.778194,18.249941,,sreality,685.8,213.9,154.3,125.8,137.9
3374531404,Pronájem bytu 1+kk 22 m²,8000,"Žerotínova, Děčín - Děčín III-Staré Město",50.770454,14.217813,,sreality,1508.9,1067.0,50.8,58.8,268.4
109724492,Pronájem bytu 2+kk 41 m² (Jednopodlažní),15000,"Generála Selnera, Kladno - Kročehlavy",50.134293,14.140006,,sreality,401.1,449.7,165.8,157.9,106.7
1440179020,Pronájem bytu 2+kk 42 m²,22000,"Na Rokytce, Praha 8 - Libeň",50.107834,14.473947,,sreality,441.3,242.7,138.1,308.3,124.9
1206940492,Pronájem bytu 2+1 60 m²,14000,"Kamenná, Chomutov",50.481884,13.427986,,sreality,722.4,743.0,178.8,956.9,783.5
605254476,Pronájem bytu 2+kk 71 m²,29385,"Štěpánská, Praha 1 - Nové Město",50.078732,14.425369,,sreality,29.5,285.0,164.2,248.0,170.6
1325093708,Pronájem bytu 1+kk 22 m²,13000,"Vlkova, Praha 3 - Žižkov",50.083473,14.446898,,sreality,136.7,254.1,199.4,205.2,132.1
662590284,Pronájem bytu atypické 42 m²,16500,"Družnosti, Praha 4 - Nusle",50.05592,14.446861,,sreality,697.2,291.7,308.7,567.1,82.5
2296664908,Pronájem bytu 3+kk 75 m²,32500,"Na Žertvách, Praha 8 - Libeň",50.1045,14.476575,,sreality,846.5,202.5,52.1,232.7,173.6
3254338380,Pronájem bytu 1+kk 23 m²,16000,"Údolní, Brno - Veveří",49.198257,16.593138,,sreality,434.2,209.7,3.3,276.0,103.7
790840140,Pronájem bytu 3+kk 57 m²,19500,"Horova, Olomouc - Hodolany",49.596573,17.289246,,sreality,596.6,1206.3,303.2,522.7,560.0
4012065612,Pronájem bytu 1+kk 30 m² (Jednopodlažní),17000,"B. Němcové, Hostivice",50.085556,14.242767,,sreality,908.1,186.2,371.7,757.4,702.7
203637580,Pronájem bytu 3+kk 64 m² (Jednopodlažní),12000,"Pod Záhorskem, Plzeň - Severní Předměstí",49.758801,13.3743,,sreality,1134.3,47.1,189.7,242.0,147.1
1957057356,Pronájem bytu 3+1 74 m²,24500,"Pod Lysinami, Praha 4 - Hodkovičky",50.021023,14.412269,,sreality,1505.2,37.5,144.3,965.8,862.8
2491376460,Pronájem bytu 2+kk 57 m²,20600,"V pískovně, Praha - Zličín",50.060566,14.294887,,sreality,1198.4,478.7,113.7,774.9,288.7
262296396,Pronájem bytu 3+1 139 m²,32000,"Mánesova, Praha 2 - Vinohrady",50.077835,14.441465,,sreality,125.0,527.0,84.2,142.3,97.0
3750519628,Pronájem bytu 2+kk 52 m²,27000,"Mánesova, Praha 2 - Vinohrady",50.077835,14.441465,,sreality,125.0,527.0,84.2,142.3,97.0
1995658060,Pronájem bytu 2+kk 41 m²,22000,"Lípová, Praha 2 - Nové Město",50.074684,14.423756,,sreality,157.0,222.5,109.4,223.9,96.5
4230169420,Pronájem bytu 2+kk 53 m²,23000,"Táboritská, Praha - Žižkov",50.082375,14.457394,,sreality,611.9,273.3,11.6,28.6,130.6
2761134668,Pronájem bytu 5+1 184 m² (Mezonet),99000,"Vlašská, Praha 1 - Malá Strana",50.087284,14.400441,,sreality,585.2,464.7,176.5,199.2,70.9
488850252,Pronájem bytu 2+kk 35 m²,14000,"Bubeníčkova, Brno - Židenice",49.201195,16.638824,,sreality,517.1,258.6,186.5,217.7,123.2
1831027532,Pronájem bytu 1+kk 33 m² (Jednopodlažní),13000,"Drahy, Uherské Hradiště - Jarošov",49.088314,17.499662,,sreality,3513.9,1036.1,90.3,2702.5,2804.8
2576249676,Pronájem bytu 2+1 52 m² (Jednopodlažní),22000,"Nad Bertramkou, Praha 5 - Smíchov",50.069885,14.3924,,sreality,30.6,789.8,155.5,295.0,274.7
3710075724,Pronájem bytu 1+kk 33 m² (Jednopodlažní),18900,"Kabešova, Praha 9 - Vysočany",50.103207,14.507947,,sreality,402.4,551.9,94.2,919.7,188.5
1380930380,Pronájem bytu 4+1 160 m²,59500,"Anny Letenské, Praha 2 - Vinohrady",50.077862,14.437896,,sreality,170.2,622.4,100.4,321.9,203.2
693130060,Pronájem bytu 1+kk 33 m²,15100,"Komárovská, Brno - Komárov",49.180222,16.619232,,sreality,980.6,356.4,138.0,85.4,105.5
199054156,Pronájem bytu 3+kk 67 m²,29900,"Podvinný mlýn, Praha 9 - Libeň",50.110741,14.486785,,sreality,666.2,523.1,461.0,610.8,413.7
1741824588,Pronájem bytu 3+kk 123 m²,32000,"Pobřežní, Praha 8 - Karlín",50.094994,14.453052,,sreality,704.1,314.0,114.8,219.3,81.2
1109607244,Pronájem bytu 1+kk 32 m²,7900,"Čáslavská, Český Těšín",49.731228,18.615759,,sreality,66.2,232.0,152.4,282.3,153.2
1568297804,Pronájem bytu 2+kk 46 m² (Jednopodlažní),16000,"Lobezská, Plzeň - Východní Předměstí",49.741577,13.395827,,sreality,1007.2,401.3,56.2,502.1,342.7
2451784524,Pronájem bytu 1+1 35 m²,15000,"Ledvinova, Praha - Chodov",50.03397,14.500081,,sreality,799.8,1347.3,59.6,139.2,431.0
3793961804,Pronájem bytu atypické 129 m² (Mezonet),61000,"Malá Štěpánská, Praha 2 - Nové Město",50.076618,14.422746,,sreality,184.4,224.4,107.6,109.2,73.1
1577407308,Pronájem bytu 2+kk 45 m²,23000,"Jaselská, Praha 6 - Bubeneč",50.099136,14.40269,,sreality,138.4,507.5,155.5,135.8,59.5
1788564300,Pronájem bytu 2+kk 56 m² (Jednopodlažní),33000,"U Nákladového nádraží, Praha 3 - Strašnice",50.083561,14.478541,,sreality,791.5,462.9,240.8,643.1,338.5
2434618188,Pronájem bytu 2+kk 52 m² (Jednopodlažní),25000,"Klementova, Praha 5 - Stodůlky",50.04557,14.303954,,sreality,278.5,442.2,160.1,376.1,176.8
3086181196,Pronájem bytu 2+kk 63 m²,24000,"Za černým mostem, Praha 9 - Kyje",50.108955,14.556947,,sreality,51.3,347.7,24.8,372.1,48.1
1394819916,Pronájem bytu 2+kk 53 m²,21000,"Velenovského, Praha 10 - Záběhlice",50.053215,14.512666,,sreality,648.4,387.6,148.0,348.5,342.7
1612923724,Pronájem bytu 1+kk 27 m²,12500,"Štítného, České Budějovice - České Budějovice 6",48.976067,14.483792,,sreality,90.6,619.1,149.3,166.1,186.3
2955101004,Pronájem bytu 3+1 85 m² (Jednopodlažní),26500,"Střimelická, Praha 4 - Záběhlice",50.049641,14.48445,,sreality,1986.2,242.0,120.6,415.6,383.6
3019785036,Pronájem  pokoje 12 m²,6500,"Tovární, Olomouc - Hodolany",49.588066,17.281315,,sreality,341.7,1285.4,197.4,504.2,232.3
4212937548,Pronájem bytu 2+kk 66 m²,30000,"Olšanská, Praha 3 - Žižkov",50.083523,14.464791,,sreality,719.0,698.1,20.4,215.5,115.3
3915273036,Pronájem bytu 3+1 126 m²,40000,"Terronská, Praha 6 - Bubeneč",50.102695,14.398582,,sreality,147.3,565.2,97.8,208.8,94.8
52654924,Pronájem bytu 2+kk 69 m²,29000,"Vysoký Újezd, okres Beroun",49.992435,14.207904,,sreality,,3673.2,69.3,3568.8,3378.9
1298817868,Pronájem bytu 1+kk 32 m²,17900,"Geologická, Praha - Hlubočepy",50.034866,14.386831,,sreality,1115.1,181.7,105.3,681.7,41.1
1600938572,Pronájem bytu 2+kk 48 m²,18500,"Ohradní, Kamenice",49.904984,14.587967,,sreality,107.9,1475.0,139.2,122.1,186.5
782844748,Pronájem bytu 1+kk 38 m²,20000,"Vrátnická, Praha 4 - Modřany",50.01226,14.400593,,sreality,560.5,222.1,125.9,359.4,663.6
1168798540,Pronájem bytu 4+1 144 m²,41818,"Čs. armády, Praha - Bubeneč",50.100441,14.401221,,sreality,255.3,514.9,16.6,305.5,114.3
2891928396,Pronájem  pokoje 12 m²,11500,"Vejražkova, Praha - Košíře",50.064007,14.364089,,sreality,809.9,627.4,166.7,759.4,244.1
25781068,Pronájem bytu 2+kk 45 m²,29800,"Velehradská, Praha - Vinohrady",50.079071,14.453696,,sreality,317.4,238.5,214.3,402.8,82.0
908280652,Pronájem bytu 1+kk 36 m²,9300,"Karlovy Vary - Stará Role, okres Karlovy Vary",50.249252,12.829941,,sreality,3866.5,2530.7,229.0,593.5,894.9
